name,wikidata_id,origin_country,birth_place,current_residence,wiki_url
Sigal Shachmon,Q2284648,Israel,Petah Tikva,Kfar Shmaryahu,https://en.wikipedia.org/wiki/Sigal_Shachmon
Yaakov Shwekey,Q2747854,Israel,Jerusalem,United States,https://en.wikipedia.org/wiki/Yaakov_Shwekey
Asher Mizrahi,Q2823014,Israel,Jerusalem,French protectorate of Tunisia,https://en.wikipedia.org/wiki/Asher_Mizrahi
Sara Sharon,Q6775105,Israel,Ashdot Ya'akov Ihud,Israel,https://en.wikipedia.org/wiki/Sara_Sharon
Victoria Hanna,Q6978632,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Victoria_Hanna
Shlomit Aharon,Q7049894,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Shlomit_Aharon
Amir Frischer Gutman,Q12404038,Israel,Kiryat Chaim,Israel,https://en.wikipedia.org/wiki/Amir_Fryszer_Guttman
Sivan Levy,Q7532377,Israel,Ramat HaSharon,Israel,https://en.wikipedia.org/wiki/Sivan_Levy
Noam Jacobson,Q12409918,Israel,Petah Tikva,Israel,https://en.wikipedia.org/wiki/Noam_Jacobson
Yisrael Poliakov,Q8053866,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Yisrael_Poliakov
Tzachi HaLevy,Q17523670,Israel,Petah Tikva,Israel,https://en.wikipedia.org/wiki/Tzachi_Halevy
Kobi Farhi,Q25930476,Israel,Jaffa,Israel,https://en.wikipedia.org/wiki/Kobi_Farhi
Neta Elkayam,Q63406660,Israel,Netivot,Israel,https://en.wikipedia.org/wiki/Neta_Elkayam
Wasif Jawhariyyeh,Q5880798,Israel,Jerusalem,Ottoman Empire,https://en.wikipedia.org/wiki/Wasif_Jawhariyyeh
Guy Braunstein,Q549660,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Guy_Braunstein
Hagai Shaham,Q5638516,Israel,Israel,Tel Aviv University,https://en.wikipedia.org/wiki/Hagai_Shaham
Misha Segal,Q290230,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Misha_Segal
Mooki,Q2908623,Israel,Rishon LeZion,Israel,https://en.wikipedia.org/wiki/Mooki_(singer)
Lior Navok,Q372577,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Lior_Navok
Betty Olivero,Q440916,Israel,Tel Aviv,Bar-Ilan University,https://en.wikipedia.org/wiki/Betty_Olivero
Yardena Alotin,Q546239,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Yardena_Alotin
Avner Strauss,Q4829079,Israel,Israel,Tel Aviv,https://en.wikipedia.org/wiki/Avner_Strauss
Daniel Salomon,Q5218676,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Daniel_Salomon_(musician)
Danny Sanderson,Q5220799,Israel,Kfar Blum,Israel,https://en.wikipedia.org/wiki/Danny_Sanderson
Ruth Dolores Weiss,Q7382951,Israel,Ashkelon,Israel,https://en.wikipedia.org/wiki/Ruth_Dolores_Weiss
Moshe Klughaft,Q7025758,Israel,Bat Yam,Giv'at Shmuel,https://en.wikipedia.org/wiki/Moshe_Klughaft
Rachel Shapira,Q6978461,Israel,Shefayim,Israel,https://en.wikipedia.org/wiki/Rachel_Shapira
Yosi Piamenta,Q20640880,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Yosi_Piamenta
Oz Noy,Q24642315,Israel,Israel,New York City,https://en.wikipedia.org/wiki/Oz_Noy
Yaakov Rotblit,Q16131900,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Yaakov_Rotblit
Gavriel Lipkind,Q949580,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Gavriel_Lipkind
Amir Katz,Q472047,Israel,Ramat Gan,Israel,https://en.wikipedia.org/wiki/Amir_Katz
Avi Belleli,Q2904129,Israel,Givatayim,Israel,https://en.wikipedia.org/wiki/Avi_Belleli
Nechama Hendel,Q2906902,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Nechama_Hendel
Gil Aldema,Q2911448,Israel,Givatayim,Israel,https://en.wikipedia.org/wiki/Gil_Aldema
Omer Fedi,Q100717799,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Omer_Fedi
Maya Dunietz,Q6796684,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Maya_Dunietz
Shmulik Kraus,Q4278999,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Shmulik_Kraus
Ami Maayani,Q4746088,Israel,Jaffa,Israel,https://en.wikipedia.org/wiki/Ami_Maayani
Karin Shifrin,Q4524599,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Karin_Shifrin
Gilad Hochman,Q5560688,Israel,Herzliya,Israel,https://en.wikipedia.org/wiki/Gilad_Hochman
Johnny Goldstein,Q6266767,Israel,Motza Illit,Israel,https://en.wikipedia.org/wiki/Johnny_Goldstein
Peter Roth,Q12410565,Israel,Bat Yam,Israel,https://en.wikipedia.org/wiki/Peter_Roth_(musician)
Elam Rotem,Q52714759,Israel,Sdot Yam,Israel,https://en.wikipedia.org/wiki/Elam_Rotem
Shirley Brill,Q2279383,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Shirley_Brill
Noy Alooshe,Q2918387,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Noy_Alooshe
Orly Silbersatz,Q528701,Israel,Israel,Tel Aviv,https://en.wikipedia.org/wiki/Orly_Silbersatz_Banai
Shay Gabso,Q536600,Israel,Rishon LeZion,Israel,https://en.wikipedia.org/wiki/Shay_Gabso
Shimi Tavori,Q2893357,Israel,Ness Ziona,Israel,https://en.wikipedia.org/wiki/Shimi_Tavori
Hagit Yaso,Q2894620,Israel,Sderot,Israel,https://en.wikipedia.org/wiki/Hagit_Yaso
Q2904031,Q2904031,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Orly_Weinerman
Hanan Goldblatt,Q5646901,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Hanan_Goldblatt
David Refael ben Ami,Q6831484,Israel,Nahalal,Israel,https://en.wikipedia.org/wiki/David_Refael_ben-Ami
Michal Amdursky,Q6835706,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Michal_Amdursky
Ami Mandelman,Q6971687,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Ami_Mandelman
Nitza Shaul,Q7041627,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Nitza_Saul
Nurit Galron,Q7070133,Israel,Herzliya,Israel,https://en.wikipedia.org/wiki/Nurit_Galron
Tzipi Shavit,Q7861973,Israel,Haifa,Tel Aviv,https://en.wikipedia.org/wiki/Tzipi_Shavit
Zion Golan,Q8072524,Israel,Ashkelon,Israel,https://en.wikipedia.org/wiki/Zion_Golan
Yehuda Green,Q18326044,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Yehuda_Green
Stéphane Legar,Q47402082,Israel,Bat Yam,Israel,https://en.wikipedia.org/wiki/St%C3%A9phane_Legar
Nunu,Q111792269,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Nunu_(singer)
Ido Mosseri,Q1543563,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Ido_Mosseri
Shmuel Ashkenasi,Q321539,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Shmuel_Ashkenasi
Emanuel Gat,Q549227,Israel,Hadera,Israel,https://en.wikipedia.org/wiki/Emanuel_Gat
Tal Friedman,Q7678703,Israel,Kiryat Ata,Israel,https://en.wikipedia.org/wiki/Tal_Friedman
Zohar Fresco,Q5319632,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Zohar_Fresco
Eli Mohar,Q367913,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Eli_Mohar
Jonathan Bar Giora,Q264791,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Jonathan_Bar_Giora
Uri Adelman,Q346842,Israel,Ramat Gan,Israel,https://en.wikipedia.org/wiki/Uri_Adelman
Amnon Weinstein,Q54860850,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Amnon_Weinstein
Maya Simantov,Q1657536,Israel,Bat Yam,Israel,https://en.wikipedia.org/wiki/Maya_Simantov
Shy Nobleman,Q2280469,Israel,Ramat Gan,Israel,https://en.wikipedia.org/wiki/Shy_Nobleman
Akiva Nof,Q2911436,Israel,Tel Aviv,Jerusalem,https://en.wikipedia.org/wiki/Akiva_Nof
Idan Yaniv,Q2905481,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Idan_Yaniv
Rami Fortis,Q2910590,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Rami_Fortis
Ori Comay,Q60529885,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Dudu_Faruk
Dan Almagor,Q5213074,Israel,Ramat Gan,Israel,https://en.wikipedia.org/wiki/Dan_Almagor
Guy Gerber,Q1557483,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Guy_Gerber
Danny Robas,Q5220776,Israel,Shoval,Israel,https://en.wikipedia.org/wiki/Danny_Robas
Yinon Yahel,Q5403095,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Yinon_Yahel
Gideon Koren,Q5559617,Israel,Tel Aviv,Canada,https://en.wikipedia.org/wiki/Gideon_Koren
Karolina,Q6373161,Israel,Jaffa,Israel,https://en.wikipedia.org/wiki/Karolina_(singer)
Kenny Young,Q6391263,Israel,Jerusalem,United States,https://en.wikipedia.org/wiki/Kenny_Young
Rivka Zohar,Q7338960,Israel,Acre,Israel,https://en.wikipedia.org/wiki/Rivka_Zohar
Shlomo Gronich,Q7499585,Israel,Hadera,Israel,https://en.wikipedia.org/wiki/Shlomo_Gronich
Elio Martusciello,Q1329570,Israel,Israel,Italy,https://en.wikipedia.org/wiki/Elio_Martusciello
Pe'er Tasi,Q16129473,Israel,Pardes Hanna-Karkur,Israel,https://en.wikipedia.org/wiki/Pe%27er_Tasi
Avraham Tal,Q7183341,Israel,Nir Moshe,Israel,https://en.wikipedia.org/wiki/Avraham_Tal
Dor Daniel,Q12405762,Israel,Hod HaSharon,Israel,https://en.wikipedia.org/wiki/Dor_Daniel
Dudu Tassa,Q12405747,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Dudu_Tassa
Smadar Shir,Q12410103,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Smadar_Shir
Yair Nitzani,Q8046983,Israel,Beersheba,Israel,https://en.wikipedia.org/wiki/Yair_Nitzani
Barak Cohen,Q46829910,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Barak_Cohen
Sivan Arbel,Q100605067,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Sivan_Arbel
Eli Gorenstein,Q12403917,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Eli_Gorenstein
Matt Schwartz,Q17277187,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Matt_Schwartz
Amit Peled,Q4746865,Israel,Yizre'el,Israel,https://en.wikipedia.org/wiki/Amit_Peled
Odeya,Q105735087,Israel,Bat Yam,Israel,https://en.wikipedia.org/wiki/Odeya
Simon Shaheen,Q2287816,Israel,Ma'alot-Tarshiha,Occupied Palestinian territories,https://en.wikipedia.org/wiki/Simon_Shaheen
Elisha Abas,Q658399,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Elisha_Abas
Izhar Ashdot,Q2910769,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Izhar_Ashdot
Kfir Tzafir,Q123593996,Israel,Petah Tikva,Israel,https://en.wikipedia.org/wiki/Kfir_Tsafrir
Jonathan Gee,Q1424809,Israel,Tel Aviv,United Kingdom,https://en.wikipedia.org/wiki/Jonathan_Gee
Shai Wosner,Q2276463,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Shai_Wosner
Koby Israelite,Q3198150,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Koby_Israelite
Marvin Goldstein,Q3296070,Israel,Tel Aviv,United States,https://en.wikipedia.org/wiki/Marvin_Goldstein
Ammiel Bushakevitz,Q4747241,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Ammiel_Bushakevitz
Itay Talgam,Q6094174,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Itay_Talgam
Gil Shohat,Q5560612,Israel,Tel Aviv,Jaffa,https://en.wikipedia.org/wiki/Gil_Shohat
Joseph Kalichstein,Q6284503,Israel,Tel Aviv,United States,https://en.wikipedia.org/wiki/Joseph_Kalichstein
Natan Brand,Q6968385,Israel,Jerusalem,United States,https://en.wikipedia.org/wiki/Natan_Brand
Orit Wolf,Q7102872,Israel,Tel Aviv,Tel Aviv,https://en.wikipedia.org/wiki/Orit_Wolf
Orli Shaham,Q7103289,Israel,Jerusalem,United States,https://en.wikipedia.org/wiki/Orli_Shaham
Alon De Loco,Q4734336,Israel,Beersheba,Israel,https://en.wikipedia.org/wiki/Alon_De_Loco
Eitan Steinberg,Q16131688,Israel,Jerusalem,University of Haifa,https://en.wikipedia.org/wiki/Eitan_Steinberg
Tamar Halperin,Q18028352,Israel,Tel Aviv,Germany,https://en.wikipedia.org/wiki/Tamar_Halperin
Ella Milch-Sheriff,Q5364545,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Ella_Milch-Sheriff
Yuval Dor,Q6793241,Israel,Holon,Israel,https://en.wikipedia.org/wiki/Yuval_Dor
Mira Zakai,Q12409145,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Mira_Zakai
Gil Dor,Q5560497,Israel,Holon,Israel,https://en.wikipedia.org/wiki/Gil_Dor
Tsippi Fleischer,Q7849763,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Tsippi_Fleischer
Matan Porat,Q6625021,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Matan_Porat
Maayan Licht,Q135006479,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Maayan_Licht
Adi Ulmansky,Q15042111,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Adi_Ulmansky
Frank Ilfman,Q17198144,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Frank_Ilfman
Ziv Cojocaru,Q25498486,Israel,Beersheba,Israel,https://en.wikipedia.org/wiki/Ziv_Cojocaru
Baruch Berliner,Q28799286,Israel,Tel Aviv,Tel Aviv University,https://en.wikipedia.org/wiki/Baruch_Berliner
Ori Kaplan,Q437090,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Ori_Kaplan
Nir Knaan,Q115051877,Israel,Ness Ziona,Israel,https://en.wikipedia.org/wiki/Nir_Knaan
Oforia,Q1402447,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Oforia
Yoav Kutner,Q8054206,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Yoav_Kutner
Daniel Cohen,Q5216826,Israel,Netanya,Israel,https://en.wikipedia.org/wiki/Daniel_Cohen_(conductor)
Yuval Zaliouk,Q8062160,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Yuval_Zaliouk
Elisa Gabbai,Q545790,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Elisa_Gabbai
Seffy Efrati,Q2892754,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Seffy_Efrati
Rona Kenan,Q2910959,Israel,Jaffa,Israel,https://en.wikipedia.org/wiki/Rona_Kenan
Daklon,Q5209968,Israel,Tel Aviv,Tel Aviv,https://en.wikipedia.org/wiki/Daklon
Dalia Friedland,Q5210907,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Dalia_Friedland
Gidi Gov,Q5278573,Israel,Rehovot,Israel,https://en.wikipedia.org/wiki/Gidi_Gov
Lior,Q6556008,Israel,Rishon LeZion,Australia,https://en.wikipedia.org/wiki/Lior
Efrat Rayten,Q6864478,Israel,Haifa,Tel Aviv,https://en.wikipedia.org/wiki/Efrat_Rayten
Maya Shoef,Q6620614,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Maya_Shoef
Guy Zu-aretz,Q7036189,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Guy_Zu-Aretz
Avraham Abutbul,Q7048227,Israel,Kiryat Ata,Israel,https://en.wikipedia.org/wiki/Avraham_Abutbul
Orna Datz,Q7055807,Israel,Holon,Israel,https://en.wikipedia.org/wiki/Orna_Datz
Oshik Levi,Q7106608,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Oshik_Levi
Israel Eliraz,Q9345571,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Israel_Eliraz
Tirtza Atar,Q11318984,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Tirtza_Atar
Rama Messinger,Q12411386,Israel,Ramat Ef'al,Israel,https://en.wikipedia.org/wiki/Rama_Messinger
Toni Qattan,Q9088382,Israel,Jerusalem,Jordan,https://en.wikipedia.org/wiki/Toni_Qattan
Talia Shapira,Q16637644,Israel,Ramat Gan,Israel,https://en.wikipedia.org/wiki/Talia_Shapira
Gil Alon,Q18042123,Israel,Ramat Gan,Israel,https://en.wikipedia.org/wiki/Gil_Alon
Dedi Graucher,Q18388256,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Dedi_Graucher
Itzik Kala,Q20677096,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Itzik_Kala
Chana Eden,Q24285967,Israel,Haifa,United States,https://en.wikipedia.org/wiki/Chana_Eden
Ben El Tavori,Q26265599,Israel,Israel,France,https://en.wikipedia.org/wiki/Ben_El_Tavori
Aviva Semadar,Q33112525,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Aviva_Semadar
Ella-Lee Lahav,Q96180163,Israel,Shoham,Israel,https://en.wikipedia.org/wiki/Ella-Lee_Lahav
Tamir Muskat,Q7681471,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Tamir_Muskat
Tomer Biran,Q99645315,Israel,Ofakim,Amsterdam,https://en.wikipedia.org/wiki/Tomer_Biran
Joshua Epstein,Q1708559,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Joshua_Epstein_(violinist)
Nir Yaniv,Q7039838,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Nir_Yaniv
Agam Berger,Q129085924,Israel,Holon,Israel,https://en.wikipedia.org/wiki/Kidnapping_of_Agam_Berger
Noa Eshkol,Q3342495,Israel,Safed,Israel,https://en.wikipedia.org/wiki/Noa_Eshkol
Amnon Wolman,Q473772,Israel,Jerusalem,United States,https://en.wikipedia.org/wiki/Amnon_Wolman
Ron Nesher,Q40839113,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Ron_Nesher
Gilad Segev,Q5560699,Israel,Ramat Gan,Israel,https://en.wikipedia.org/wiki/Gilad_Segev
Sun Tailor,Q7638539,Israel,Kfar Saba,Israel,https://en.wikipedia.org/wiki/Sun_Tailor
Yuval Banai,Q8062147,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Yuval_Banai
Eres Holz,Q1350029,Israel,Rehovot,Israel,https://en.wikipedia.org/wiki/Eres_Holz
Eytan Pessen,Q16194257,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Eytan_Pessen
Sagiv Cohen,Q6915489,Israel,Pardes Hanna-Karkur,Israel,https://en.wikipedia.org/wiki/Sagiv_Cohen_(musician)
Amos Ettinger,Q6923320,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Amos_Ettinger
Shlomi Bracha,Q7499559,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Shlomi_Bracha
Ahuva Ozeri,Q12403471,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Ahuva_Ozeri
Yitzhak Klepter,Q12408281,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Yitzhak_Klepter
Yosef Karduner,Q12408031,Israel,Petah Tikva,Israel,https://en.wikipedia.org/wiki/Yosef_Karduner
Yuval Dayan,Q12407897,Israel,Ashdod,Israel,https://en.wikipedia.org/wiki/Yuval_Dayan
Dalia Faitelson,Q50285670,Israel,Negev,Copenhagen,https://en.wikipedia.org/wiki/Dalia_Faitelson
Shem Tov Levi,Q12411789,Israel,Rehovot,Israel,https://en.wikipedia.org/wiki/Shem_Tov_Levi
Gilad Hekselman,Q15452182,Israel,Kfar Saba,Israel,https://en.wikipedia.org/wiki/Gilad_Hekselman
Uriel Ofek,Q7900594,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Uriel_Ofek
Josh Macrae,Q1585533,Israel,Tel Aviv,United Kingdom,https://en.wikipedia.org/wiki/Josh_Macrae
Rotem Or,Q27926926,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Totemo
Akiva Turgeman,Q29512717,Israel,Dimona,Israel,https://en.wikipedia.org/wiki/Akiva_(singer)
Maya Beiser,Q4081184,Israel,Gazit,United States,https://en.wikipedia.org/wiki/Maya_Beiser
Emanuel Vardi,Q2008845,Israel,Jerusalem,Ottoman Empire,https://en.wikipedia.org/wiki/Emanuel_Vardi
Tamar Eisenman,Q21642444,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Tamar_Eisenman
Ehud Asherie,Q1262385,Israel,Israel,United States,https://en.wikipedia.org/wiki/Ehud_Asherie
Eyran Katsenelenbogen,Q1385858,Israel,Israel,United States,https://en.wikipedia.org/wiki/Eyran_Katsenelenbogen
Talia Ishai,Q59622125,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Talia_Ishai
Sasson Ifram Shaulov,Q122926523,Israel,Beit Shemesh,Israel,https://en.wikipedia.org/wiki/Sasson_Ifram_Shaulov
Yuval Ron,Q2602114,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Yuval_Ron
Oded Zehavi,Q6785011,Israel,Jerusalem,University of Haifa,https://en.wikipedia.org/wiki/Oded_Zehavi
Daniel Gortler,Q5217318,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Daniel_Gortler
Rami Bar-Niv,Q7289519,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Rami_Bar-Niv
Adi Ran,Q4682616,Israel,Ramat Gan,Israel,https://en.wikipedia.org/wiki/Adi_Ran
Assaf Kehati,Q4808346,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Assaf_Kehati
Ayal Adler,Q4830863,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Ayal_Adler
Yoheved Kaplinsky,Q8054492,Israel,Tel Aviv,United States,https://en.wikipedia.org/wiki/Yoheved_Kaplinsky
Rinat Shaham,Q2346947,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Rinat_Shaham
Shira Shaked,Q29144331,Israel,Israel,Tel Aviv,https://en.wikipedia.org/wiki/Shira_Shaked
Yaniv D'Or,Q16131484,Israel,Holon,Israel,https://en.wikipedia.org/wiki/Yaniv_d%27Or
Chen Reiss,Q5090877,Israel,Holon,Greater London,https://en.wikipedia.org/wiki/Chen_Reiss
Habib Hassan Touma,Q5636776,Israel,Nazareth,Israel,https://en.wikipedia.org/wiki/Habib_Hassan_Touma
Haim Tukachinsky,Q60693773,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Haim_Tukachinsky
Daniella Lugassy,Q6803369,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Daniella_Lugassy
Ariel Lanyi,Q97218101,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Ariel_Lanyi
Lior Goldenberg,Q6556020,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Lior_Goldenberg
Moshe Zorman,Q6916195,Israel,Holon,Tel Aviv,https://en.wikipedia.org/wiki/Moshe_Zorman
Miki Geva,Q7049167,Israel,Kiryat Malachi,Israel,https://en.wikipedia.org/wiki/Miki_Geva
Ofer Ben-Amots,Q7078859,Israel,Haifa,United States,https://en.wikipedia.org/wiki/Ofer_Ben-Amots
J.Views,Q12403224,Israel,Israel,United States,https://en.wikipedia.org/wiki/J.Views
Nuḥ Ibrāhīm,Q12249116,Israel,Jaffa,Mandatory Palestine,https://en.wikipedia.org/wiki/Nuh_Ibrahim
Roy Zu-Arets,Q7373543,Israel,Tel Aviv,Tel Aviv,https://en.wikipedia.org/wiki/Roy_Zu-Arets
Shefi Yishai,Q7492813,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Shefi_Yishai
Shmuel Barzilai,Q7499636,Israel,Jerusalem,Austria,https://en.wikipedia.org/wiki/Shmuel_Barzilai
Udi Davidi,Q7877219,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Udi_Davidi
Uri Fineman,Q7900521,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Uri_Fineman
Yossi Reshef,Q133289106,Israel,Jaffa,Germany,https://en.wikipedia.org/wiki/Yossi_Reshef
Yoav Eshed,Q22347715,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Yoav_Eshed
Adam Basanta,Q25686122,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Adam_Basanta
Shaul Bustan,Q25927218,Israel,Beersheba,Israel,https://en.wikipedia.org/wiki/Shaul_Bustan
Issak Tavior,Q28649280,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Issak_Tavior
Assif Tsahar,Q2655560,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Assif_Tsahar
Daniel Zamir,Q5219145,Israel,Petah Tikva,Israel,https://en.wikipedia.org/wiki/Daniel_Zamir
Eli Degibri,Q5360204,Israel,Jaffa,Israel,https://en.wikipedia.org/wiki/Eli_Degibri
Alon Sariel,Q57240257,Israel,Beersheba,Beersheba,https://en.wikipedia.org/wiki/Alon_Sariel
Yonatan Gat,Q19957859,Israel,Tel Aviv,United States,https://en.wikipedia.org/wiki/Yonatan_Gat
Yitzchak Meir Helfgot,Q7213181,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Yitzchak_Meir_Helfgot
Yam Refaeli,Q94580212,Israel,Beersheba,Israel,https://en.wikipedia.org/wiki/Yam_Refaeli
Amiram Cooper,Q128286230,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Amiram_Cooper
The Drill,Q7731028,Israel,Haifa,United Kingdom,https://en.wikipedia.org/wiki/The_Drill_(band)
Yoni Eilat,Q2895503,Israel,Kiryat Tiv'on,Israel,https://en.wikipedia.org/wiki/Yoni_Eilat
Israel Bar-On,Q2903937,Israel,Beersheba,Israel,https://en.wikipedia.org/wiki/Israel_Bar-On
Kobi Peretz,Q2907799,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Kobi_Peretz
Hanny Nahmias,Q5649299,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Hanny_Nahmias
Haïm Ulliel,Q5688496,Israel,Sderot,Israel,https://en.wikipedia.org/wiki/Ha%C3%AFm_Ulliel
Michael Jackson,Q2831,Syria,Gary,Epstein island,https://en.wikipedia.org/wiki/Michael_Jackson
Louis Armstrong,Q1779,Syria,New Orleans,United States,https://en.wikipedia.org/wiki/Louis_Armstrong
Maya Angelou,Q19526,Syria,St. Louis,United States,https://en.wikipedia.org/wiki/Maya_Angelou
Whitney Houston,Q34389,Syria,Newark,United States,https://en.wikipedia.org/wiki/Whitney_Houston
Will Smith,Q40096,Syria,Philadelphia,Los Angeles,https://en.wikipedia.org/wiki/Will_Smith
Jimi Hendrix,Q5928,Syria,Seattle,United States,https://en.wikipedia.org/wiki/Jimi_Hendrix
Tupac Shakur,Q6107,Syria,East Harlem,California,https://en.wikipedia.org/wiki/Tupac_Shakur
Mariah Carey,Q41076,Syria,Huntington,United States,https://en.wikipedia.org/wiki/Mariah_Carey
Aretha Franklin,Q125121,Syria,Memphis,Detroit,https://en.wikipedia.org/wiki/Aretha_Franklin
